time,price,emissions
0,-1.5334,99.0
5,-1.5334,128.0
10,-1.5334,99.0
15,-1.5334,114.0
20,-1.5334,114.0
25,-1.5334,128.0
30,-1.5334,154.0
35,-1.5334,206.0
40,-1.5334,266.0
45,-1.5334,419.0
50,-1.5334,291.0
55,-1.5334,179.0
60,35.85082,155.0
65,35.85082,206.0
70,35.85082,205.0
75,35.85082,205.0
80,35.85082,993.0
85,35.85082,986.0
90,35.85082,977.0
95,35.85082,976.0
100,35.85082,995.0
105,35.85082,1001.0
110,35.85082,999.0
115,35.85082,1003.0
120,42.19439,991.0
125,42.19439,1003.0
130,42.19439,1003.0
135,42.19439,1002.0
140,42.19439,1004.0
145,42.19439,1003.0
150,42.19439,998.0
155,42.19439,994.0
160,42.19439,994.0
165,42.19439,999.0
170,42.19439,1002.0
175,42.19439,1002.0
180,43.74639,1002.0
185,43.74639,994.0
190,43.74639,994.0
195,43.74639,994.0
200,43.74639,994.0
205,43.74639,994.0
210,43.74639,994.0
215,43.74639,994.0
220,43.74639,994.0
225,43.74639,983.0
230,43.74639,986.0
235,43.74639,988.0
240,41.08152,996.0
245,41.08152,984.0
250,41.08152,982.0
255,41.08152,988.0
260,41.08152,988.0
265,41.08152,988.0
270,41.08152,988.0
275,41.08152,988.0
280,41.08152,989.0
285,41.08152,990.0
290,41.08152,987.0
295,41.08152,988.0
300,35.77775,978.0
305,35.77775,970.0
310,35.77775,970.0
315,35.77775,971.0
320,35.77775,982.0
325,35.77775,980.0
330,35.77775,982.0
335,35.77775,983.0
340,35.77775,976.0
345,35.77775,981.0
350,35.77775,983.0
355,35.77775,986.0
360,35.2922,988.0
365,35.2922,987.0
370,35.2922,987.0
375,35.2922,987.0
380,35.2922,988.0
385,35.2922,989.0
390,35.2922,995.0
395,35.2922,994.0
400,35.2922,994.0
405,35.2922,994.0
410,35.2922,993.0
415,35.2922,995.0
420,35.70524,997.0
425,35.70524,995.0
430,35.70524,994.0
435,35.70524,993.0
440,35.70524,993.0
445,35.70524,993.0
450,35.70524,993.0
455,35.70524,993.0
460,35.70524,992.0
465,35.70524,992.0
470,35.70524,992.0
475,35.70524,993.0
480,34.2512,993.0
485,34.2512,997.0
490,34.2512,1008.0
495,34.2512,1007.0
500,34.2512,1009.0
505,34.2512,1007.0
510,34.2512,1004.0
515,34.2512,1005.0
520,34.2512,1005.0
525,34.2512,1004.0
530,34.2512,1003.0
535,34.2512,1004.0
540,33.49678,999.0
545,33.49678,989.0
550,33.49678,987.0
555,33.49678,983.0
560,33.49678,985.0
565,33.49678,986.0
570,33.49678,986.0
575,33.49678,986.0
580,33.49678,986.0
585,33.49678,989.0
590,33.49678,989.0
595,33.49678,989.0
600,34.04309,992.0
605,34.04309,995.0
610,34.04309,995.0
615,34.04309,992.0
620,34.04309,997.0
625,34.04309,999.0
630,34.04309,1002.0
635,34.04309,1004.0
640,34.04309,1003.0
645,34.04309,1004.0
650,34.04309,1004.0
655,34.04309,1001.0
660,34.64599,993.0
665,34.64599,1008.0
670,34.64599,1011.0
675,34.64599,1012.0
680,34.64599,1014.0
685,34.64599,1012.0
690,34.64599,1012.0
695,34.64599,1012.0
700,34.64599,1011.0
705,34.64599,994.0
710,34.64599,975.0
715,34.64599,962.0
720,36.79434,942.0
725,36.79434,962.0
730,36.79434,970.0
735,36.79434,969.0
740,36.79434,969.0
745,36.79434,969.0
750,36.79434,968.0
755,36.79434,967.0
760,36.79434,967.0
765,36.79434,967.0
770,36.79434,966.0
775,36.79434,966.0
780,37.66779,985.0
785,37.66779,1002.0
790,37.66779,1006.0
795,37.66779,1013.0
800,37.66779,1004.0
805,37.66779,1001.0
810,37.66779,998.0
815,37.66779,1001.0
820,37.66779,1003.0
825,37.66779,995.0
830,37.66779,991.0
835,37.66779,988.0
840,13.98224,988.0
845,13.98224,996.0
850,13.98224,997.0
855,13.98224,997.0
860,13.98224,996.0
865,13.98224,479.0
870,13.98224,483.0
875,13.98224,106.0
880,13.98224,105.0
885,13.98224,101.0
890,13.98224,101.0
895,13.98224,100.0
900,-8.40383,104.0
905,-8.40383,104.0
910,-8.40383,122.0
915,-8.40383,121.0
920,-8.40383,127.0
925,-8.40383,123.0
930,-8.40383,132.0
935,-8.40383,124.0
940,-8.40383,115.0
945,-8.40383,100.0
950,-8.40383,101.0
955,-8.40383,101.0
960,-13.15376,119.0
965,-13.15376,120.0
970,-13.15376,97.0
975,-13.15376,94.0
980,-13.15376,101.0
985,-13.15376,96.0
990,-13.15376,120.0
995,-13.15376,102.0
1000,-13.15376,96.0
1005,-13.15376,97.0
1010,-13.15376,996.0
1015,-13.15376,97.0
1020,-11.74433,137.0
1025,-11.74433,118.0
1030,-11.74433,178.0
1035,-11.74433,992.0
1040,-11.74433,995.0
1045,-11.74433,992.0
1050,-11.74433,995.0
1055,-11.74433,993.0
1060,-11.74433,997.0
1065,-11.74433,998.0
1070,-11.74433,1015.0
1075,-11.74433,103.0
1080,-13.28427,981.0
1085,-13.28427,97.0
1090,-13.28427,98.0
1095,-13.28427,98.0
1100,-13.28427,99.0
1105,-13.28427,99.0
1110,-13.28427,101.0
1115,-13.28427,101.0
1120,-13.28427,98.0
1125,-13.28427,100.0
1130,-13.28427,107.0
1135,-13.28427,98.0
1140,-14.95629,99.0
1145,-14.95629,99.0
1150,-14.95629,108.0
1155,-14.95629,1015.0
1160,-14.95629,1008.0
1165,-14.95629,1008.0
1170,-14.95629,1007.0
1175,-14.95629,142.0
1180,-14.95629,118.0
1185,-14.95629,188.0
1190,-14.95629,188.0
1195,-14.95629,188.0
1200,-11.6797,1000.0
1205,-11.6797,117.0
1210,-11.6797,116.0
1215,-11.6797,134.0
1220,-11.6797,198.0
1225,-11.6797,978.0
1230,-11.6797,977.0
1235,-11.6797,413.0
1240,-11.6797,417.0
1245,-11.6797,399.0
1250,-11.6797,399.0
1255,-11.6797,430.0
1260,-13.21747,328.0
1265,-13.21747,309.0
1270,-13.21747,319.0
1275,-13.21747,318.0
1280,-13.21747,194.0
1285,-13.21747,298.0
1290,-13.21747,184.0
1295,-13.21747,184.0
1300,-13.21747,194.0
1305,-13.21747,194.0
1310,-13.21747,194.0
1315,-13.21747,194.0
1320,-17.74875,164.0
1325,-17.74875,170.0
1330,-17.74875,185.0
1335,-17.74875,162.0
1340,-17.74875,185.0
1345,-17.74875,170.0
1350,-17.74875,184.0
1355,-17.74875,202.0
1360,-17.74875,202.0
1365,-17.74875,174.0
1370,-17.74875,174.0
1375,-17.74875,181.0
1380,-15.59415,192.0
1385,-15.59415,183.0
1390,-15.59415,173.0
1395,-15.59415,155.0
1400,-15.59415,159.0
1405,-15.59415,156.0
1410,-15.59415,974.0
1415,-15.59415,973.0
1420,-15.59415,972.0
1425,-15.59415,972.0
1430,-15.59415,973.0
1435,-15.59415,972.0
