time,price,emissions
0,49.67032,925.0
5,49.67032,935.0
10,49.67032,943.0
15,49.67032,935.0
20,49.67032,929.0
25,49.67032,916.0
30,49.67032,920.0
35,49.67032,920.0
40,49.67032,925.0
45,49.67032,926.0
50,49.67032,926.0
55,49.67032,925.0
60,49.87098,924.0
65,49.87098,926.0
70,49.87098,927.0
75,49.87098,924.0
80,49.87098,924.0
85,49.87098,923.0
90,49.87098,929.0
95,49.87098,923.0
100,49.87098,928.0
105,49.87098,924.0
110,49.87098,923.0
115,49.87098,925.0
120,50.14409,926.0
125,50.14409,926.0
130,50.14409,928.0
135,50.14409,928.0
140,50.14409,935.0
145,50.14409,935.0
150,50.14409,928.0
155,50.14409,961.0
160,50.14409,962.0
165,50.14409,962.0
170,50.14409,964.0
175,50.14409,962.0
180,49.95188,962.0
185,49.95188,955.0
190,49.95188,956.0
195,49.95188,948.0
200,49.95188,949.0
205,49.95188,957.0
210,49.95188,955.0
215,49.95188,955.0
220,49.95188,957.0
225,49.95188,957.0
230,49.95188,952.0
235,49.95188,953.0
240,48.945,949.0
245,48.945,943.0
250,48.945,943.0
255,48.945,943.0
260,48.945,949.0
265,48.945,952.0
270,48.945,955.0
275,48.945,954.0
280,48.945,951.0
285,48.945,951.0
290,48.945,950.0
295,48.945,950.0
300,48.96581,951.0
305,48.96581,951.0
310,48.96581,951.0
315,48.96581,951.0
320,48.96581,952.0
325,48.96581,951.0
330,48.96581,953.0
335,48.96581,951.0
340,48.96581,953.0
345,48.96581,953.0
350,48.96581,945.0
355,48.96581,945.0
360,48.28167,947.0
365,48.28167,947.0
370,48.28167,947.0
375,48.28167,947.0
380,48.28167,945.0
385,48.28167,945.0
390,48.28167,945.0
395,48.28167,938.0
400,48.28167,945.0
405,48.28167,944.0
410,48.28167,945.0
415,48.28167,948.0
420,39.8231,946.0
425,39.8231,945.0
430,39.8231,955.0
435,39.8231,948.0
440,39.8231,942.0
445,39.8231,947.0
450,39.8231,939.0
455,39.8231,939.0
460,39.8231,939.0
465,39.8231,949.0
