time,price,emissions
0,42.28608,985.0
5,42.28608,982.0
10,42.28608,988.0
15,42.28608,984.0
20,42.28608,1003.0
25,42.28608,1003.0
30,42.28608,1006.0
35,42.28608,1010.0
40,42.28608,1010.0
45,42.28608,1009.0
50,42.28608,1006.0
55,42.28608,1003.0
60,51.4645,1003.0
65,51.4645,1003.0
70,51.4645,1003.0
75,51.4645,1002.0
80,51.4645,1002.0
85,51.4645,1001.0
90,51.4645,994.0
95,51.4645,995.0
100,51.4645,992.0
105,51.4645,995.0
110,51.4645,996.0
115,51.4645,988.0
120,61.09653,992.0
125,61.09653,982.0
130,61.09653,982.0
135,61.09653,983.0
140,61.09653,982.0
145,61.09653,983.0
150,61.09653,986.0
155,61.09653,986.0
160,61.09653,985.0
165,61.09653,989.0
170,61.09653,990.0
175,61.09653,988.0
180,54.48476,991.0
185,54.48476,964.0
190,54.48476,948.0
195,54.48476,946.0
200,54.48476,946.0
205,54.48476,939.0
210,54.48476,939.0
215,54.48476,939.0
220,54.48476,939.0
225,54.48476,939.0
230,54.48476,939.0
235,54.48476,939.0
240,49.61582,939.0
245,49.61582,942.0
250,49.61582,942.0
255,49.61582,942.0
260,49.61582,942.0
265,49.61582,879.0
270,49.61582,878.0
275,49.61582,876.0
280,49.61582,876.0
285,49.61582,877.0
290,49.61582,877.0
295,49.61582,900.0
300,47.1204,901.0
305,47.1204,901.0
310,47.1204,901.0
315,47.1204,901.0
320,47.1204,872.0
325,47.1204,875.0
330,47.1204,877.0
335,47.1204,877.0
340,47.1204,877.0
345,47.1204,877.0
350,47.1204,877.0
355,47.1204,888.0
360,39.79363,888.0
365,39.79363,888.0
370,39.79363,888.0
375,39.79363,883.0
380,39.79363,887.0
385,39.79363,867.0
390,39.79363,867.0
395,39.79363,867.0
400,39.79363,866.0
405,39.79363,862.0
410,39.79363,861.0
415,39.79363,861.0
420,34.93576,862.0
425,34.93576,848.0
430,34.93576,848.0
435,34.93576,892.0
440,34.93576,841.0
445,34.93576,854.0
450,34.93576,897.0
455,34.93576,958.0
460,34.93576,957.0
465,34.93576,958.0
470,34.93576,958.0
475,34.93576,950.0
480,33.02921,955.0
485,33.02921,953.0
490,33.02921,948.0
495,33.02921,948.0
500,33.02921,948.0
505,33.02921,958.0
510,33.02921,947.0
515,33.02921,962.0
520,33.02921,962.0
525,33.02921,963.0
530,33.02921,960.0
535,33.02921,952.0
540,32.66797,953.0
545,32.66797,956.0
550,32.66797,957.0
555,32.66797,956.0
560,32.66797,955.0
565,32.66797,955.0
570,32.66797,955.0
575,32.66797,955.0
580,32.66797,950.0
585,32.66797,951.0
590,32.66797,951.0
595,32.66797,951.0
600,32.72668,962.0
605,32.72668,966.0
610,32.72668,965.0
