time,price,emissions
665,34.04308,844.0
670,34.04308,844.0
675,34.04308,844.0
680,34.04308,844.0
685,34.04308,844.0
690,34.04308,844.0
695,34.04308,844.0
700,34.04308,844.0
705,34.04308,844.0
710,34.04308,844.0
715,34.04308,844.0
720,34.13346,844.0
725,34.13346,844.0
730,34.13346,844.0
735,34.13346,844.0
740,34.13346,844.0
745,34.13346,844.0
750,34.13346,844.0
755,34.13346,844.0
760,34.13346,844.0
765,34.13346,844.0
770,34.13346,844.0
775,34.13346,844.0
780,32.69145,845.0
785,32.69145,838.0
790,32.69145,838.0
795,32.69145,838.0
800,32.69145,838.0
805,32.69145,838.0
810,32.69145,838.0
815,32.69145,838.0
820,32.69145,838.0
825,32.69145,838.0
830,32.69145,837.0
835,32.69145,834.0
840,21.89772,834.0
845,21.89772,837.0
850,21.89772,837.0
855,21.89772,839.0
860,21.89772,835.0
865,21.89772,835.0
870,21.89772,843.0
875,21.89772,848.0
880,21.89772,860.0
885,21.89772,639.0
890,21.89772,426.0
895,21.89772,92.0
900,3.89695,864.0
905,3.89695,871.0
910,3.89695,871.0
915,3.89695,871.0
920,3.89695,871.0
925,3.89695,871.0
930,3.89695,332.0
935,3.89695,329.0
940,3.89695,329.0
945,3.89695,278.0
950,3.89695,267.0
955,3.89695,277.0
960,3.39231,867.0
965,3.39231,867.0
970,3.39231,865.0
975,3.39231,384.0
980,3.39231,384.0
985,3.39231,387.0
990,3.39231,311.0
995,3.39231,310.0
1000,3.39231,310.0
1005,3.39231,310.0
1010,3.39231,308.0
1015,3.39231,309.0
1020,3.47766,208.0
1025,3.47766,210.0
1030,3.47766,407.0
1035,3.47766,313.0
1040,3.47766,313.0
1045,3.47766,312.0
1050,3.47766,310.0
1055,3.47766,310.0
1060,3.47766,310.0
1065,3.47766,315.0
1070,3.47766,316.0
1075,3.47766,317.0
1080,1.27693,276.0
1085,1.27693,276.0
1090,1.27693,316.0
1095,1.27693,316.0
1100,1.27693,297.0
1105,1.27693,290.0
1110,1.27693,289.0
1115,1.27693,287.0
1120,1.27693,271.0
1125,1.27693,271.0
1130,1.27693,270.0
1135,1.27693,292.0
1140,4.49955,644.0
1145,4.49955,369.0
1150,4.49955,369.0
1155,4.49955,375.0
1160,4.49955,655.0
1165,4.49955,375.0
1170,4.49955,375.0
1175,4.49955,375.0
1180,4.49955,654.0
1185,4.49955,375.0
1190,4.49955,365.0
1195,4.49955,899.0
1200,3.05692,903.0
1205,3.05692,898.0
1210,3.05692,898.0
1215,3.05692,898.0
1220,3.05692,891.0
1225,3.05692,890.0
1230,3.05692,891.0
1235,3.05692,907.0
1240,3.05692,907.0
1245,3.05692,932.0
1250,3.05692,932.0
1255,3.05692,936.0
1260,7.80271,936.0
1265,7.80271,926.0
1270,7.80271,898.0
1275,7.80271,898.0
1280,7.80271,898.0
1285,7.80271,923.0
1290,7.80271,925.0
1295,7.80271,926.0
1300,7.80271,928.0
1305,7.80271,931.0
1310,7.80271,925.0
1315,7.80271,925.0
1320,19.10109,925.0
1325,19.10109,931.0
1330,19.10109,930.0
1335,19.10109,930.0
1340,19.10109,930.0
1345,19.10109,930.0
1350,19.10109,931.0
1355,19.10109,931.0
1360,19.10109,931.0
1365,19.10109,924.0
1370,19.10109,925.0
1375,19.10109,925.0
1380,29.94901,925.0
1385,29.94901,928.0
1390,29.94901,940.0
1395,29.94901,940.0
1400,29.94901,940.0
1405,29.94901,940.0
1410,29.94901,940.0
1415,29.94901,940.0
1420,29.94901,940.0
1425,29.94901,940.0
1430,29.94901,940.0
1435,29.94901,940.0
