time,price,emissions
0,74.19442,923.0
5,74.19442,920.0
10,74.19442,920.0
15,74.19442,920.0
20,74.19442,920.0
25,74.19442,920.0
30,74.19442,920.0
35,74.19442,920.0
40,74.19442,916.0
45,74.19442,916.0
50,74.19442,916.0
55,74.19442,916.0
60,82.67439,332.0
65,82.67439,920.0
70,82.67439,912.0
75,82.67439,329.0
80,82.67439,920.0
85,82.67439,920.0
90,82.67439,916.0
95,82.67439,923.0
100,82.67439,923.0
105,82.67439,923.0
110,82.67439,923.0
115,82.67439,923.0
120,73.50712,938.0
125,73.50712,934.0
130,73.50712,934.0
135,73.50712,934.0
140,73.50712,934.0
145,73.50712,934.0
150,73.50712,934.0
155,73.50712,925.0
160,73.50712,917.0
165,73.50712,917.0
170,73.50712,917.0
175,73.50712,917.0
180,60.46451,917.0
185,60.46451,877.0
190,60.46451,877.0
195,60.46451,877.0
200,60.46451,886.0
205,60.46451,886.0
210,60.46451,886.0
215,60.46451,886.0
220,60.46451,886.0
225,60.46451,886.0
230,60.46451,877.0
235,60.46451,881.0
240,53.67771,881.0
245,53.67771,881.0
250,53.67771,881.0
255,53.67771,881.0
260,53.67771,881.0
265,53.67771,881.0
270,53.67771,881.0
275,53.67771,881.0
280,53.67771,881.0
285,53.67771,881.0
290,53.67771,881.0
295,53.67771,864.0
300,52.6401,859.0
305,52.6401,869.0
310,52.6401,869.0
315,52.6401,878.0
320,52.6401,869.0
325,52.6401,869.0
330,52.6401,869.0
335,52.6401,859.0
340,52.6401,864.0
345,52.6401,864.0
350,52.6401,864.0
355,52.6401,864.0
360,45.79435,864.0
365,45.79435,859.0
370,45.79435,859.0
375,45.79435,869.0
380,45.79435,869.0
385,45.79435,859.0
390,45.79435,857.0
395,45.79435,843.0
400,45.79435,847.0
405,45.79435,847.0
410,45.79435,847.0
415,45.79435,847.0
420,38.16225,843.0
425,38.16225,861.0
430,38.16225,870.0
435,38.16225,880.0
440,38.16225,870.0
445,38.16225,861.0
450,38.16225,861.0
455,38.16225,852.0
460,38.16225,852.0
465,38.16225,852.0
470,38.16225,852.0
475,38.16225,852.0
480,37.65402,852.0
485,37.65402,856.0
490,37.65402,852.0
495,37.65402,856.0
500,37.65402,852.0
505,37.65402,852.0
510,37.65402,852.0
515,37.65402,854.0
520,37.65402,854.0
525,37.65402,844.0
530,37.65402,848.0
535,37.65402,844.0
540,35.92167,844.0
545,35.92167,839.0
550,35.92167,842.0
555,35.92167,839.0
560,35.92167,843.0
565,35.92167,843.0
570,35.92167,843.0
575,35.92167,843.0
580,35.92167,843.0
585,35.92167,843.0
590,35.92167,841.0
595,35.92167,840.0
600,36.56596,840.0
605,36.56596,846.0
610,36.56596,847.0
615,36.56596,846.0
620,36.56596,847.0
625,36.56596,847.0
630,36.56596,847.0
635,36.56596,847.0
640,36.56596,848.0
645,36.56596,848.0
650,36.56596,847.0
655,36.56596,847.0
660,36.30371,847.0
665,36.30371,846.0
670,36.30371,846.0
675,36.30371,846.0
680,36.30371,846.0
685,36.30371,846.0
690,36.30371,846.0
695,36.30371,846.0
700,36.30371,846.0
705,36.30371,846.0
710,36.30371,846.0
715,36.30371,846.0
720,36.08827,846.0
725,36.08827,845.0
730,36.08827,845.0
735,36.08827,845.0
740,36.08827,845.0
745,36.08827,845.0
750,36.08827,845.0
755,36.08827,845.0
760,36.08827,845.0
765,36.08827,845.0
770,36.08827,845.0
775,36.08827,845.0
780,33.14082,846.0
785,33.14082,838.0
790,33.14082,839.0
795,33.14082,838.0
800,33.14082,839.0
805,33.14082,838.0
810,33.14082,838.0
815,33.14082,838.0
820,33.14082,838.0
825,33.14082,838.0
830,33.14082,838.0
835,33.14082,837.0
840,27.79344,837.0
845,27.79344,839.0
850,27.79344,839.0
855,27.79344,839.0
860,27.79344,840.0
865,27.79344,839.0
870,27.79344,840.0
875,27.79344,838.0
880,27.79344,837.0
885,27.79344,837.0
890,27.79344,836.0
895,27.79344,836.0
900,18.11282,836.0
905,18.11282,845.0
910,18.11282,845.0
915,18.11282,846.0
920,18.11282,851.0
925,18.11282,851.0
930,18.11282,851.0
935,18.11282,852.0
940,18.11282,859.0
