time,price,emissions
0,53.42483,942.0
5,53.42483,935.0
10,53.42483,944.0
15,53.42483,943.0
20,53.42483,944.0
25,53.42483,932.0
30,53.42483,933.0
35,53.42483,933.0
40,53.42483,935.0
45,53.42483,935.0
50,53.42483,935.0
55,53.42483,938.0
60,53.09104,935.0
65,53.09104,929.0
70,53.09104,929.0
75,53.09104,929.0
80,53.09104,937.0
85,53.09104,937.0
90,53.09104,938.0
95,53.09104,934.0
100,53.09104,935.0
105,53.09104,937.0
110,53.09104,938.0
115,53.09104,933.0
120,52.27576,932.0
125,52.27576,930.0
130,52.27576,928.0
135,52.27576,928.0
140,52.27576,928.0
145,52.27576,920.0
150,52.27576,928.0
155,52.27576,928.0
160,52.27576,931.0
165,52.27576,960.0
170,52.27576,960.0
175,52.27576,929.0
180,51.73201,922.0
185,51.73201,922.0
190,51.73201,913.0
195,51.73201,922.0
200,51.73201,921.0
205,51.73201,927.0
210,51.73201,929.0
215,51.73201,928.0
220,51.73201,928.0
225,51.73201,928.0
230,51.73201,931.0
235,51.73201,926.0
240,51.22609,920.0
245,51.22609,916.0
250,51.22609,915.0
255,51.22609,915.0
260,51.22609,916.0
265,51.22609,916.0
270,51.22609,917.0
275,51.22609,917.0
280,51.22609,917.0
285,51.22609,917.0
290,51.22609,917.0
295,51.22609,919.0
300,50.58697,947.0
305,50.58697,949.0
310,50.58697,945.0
315,50.58697,946.0
320,50.58697,945.0
325,50.58697,946.0
330,50.58697,946.0
335,50.58697,951.0
340,50.58697,952.0
345,50.58697,948.0
350,50.58697,946.0
355,50.58697,956.0
360,49.86264,923.0
365,49.86264,924.0
370,49.86264,924.0
375,49.86264,922.0
380,49.86264,922.0
385,49.86264,919.0
390,49.86264,922.0
395,49.86264,921.0
400,49.86264,955.0
405,49.86264,954.0
410,49.86264,952.0
415,49.86264,952.0
420,45.83431,952.0
425,45.83431,952.0
430,45.83431,913.0
435,45.83431,913.0
440,45.83431,950.0
445,45.83431,952.0
450,45.83431,952.0
455,45.83431,953.0
460,45.83431,952.0
465,45.83431,957.0
470,45.83431,957.0
475,45.83431,957.0
480,43.89156,916.0
485,43.89156,905.0
490,43.89156,908.0
495,43.89156,909.0
500,43.89156,909.0
505,43.89156,908.0
510,43.89156,908.0
515,43.89156,909.0
520,43.89156,909.0
525,43.89156,907.0
530,43.89156,906.0
535,43.89156,908.0
540,43.29944,905.0
545,43.29944,906.0
550,43.29944,941.0
555,43.29944,938.0
560,43.29944,938.0
565,43.29944,938.0
570,43.29944,938.0
575,43.29944,934.0
580,43.29944,937.0
585,43.29944,938.0
590,43.29944,934.0
595,43.29944,932.0
600,43.32865,931.0
605,43.32865,902.0
610,43.32865,890.0
615,43.32865,890.0
620,43.32865,890.0
625,43.32865,890.0
630,43.32865,891.0
635,43.32865,892.0
640,43.32865,892.0
645,43.32865,892.0
650,43.32865,891.0
655,43.32865,891.0
660,43.43414,892.0
665,43.43414,894.0
670,43.43414,893.0
675,43.43414,896.0
680,43.43414,894.0
685,43.43414,894.0
690,43.43414,894.0
695,43.43414,894.0
700,43.43414,906.0
705,43.43414,906.0
710,43.43414,896.0
715,43.43414,898.0
720,44.73102,891.0
725,44.73102,894.0
730,44.73102,898.0
735,44.73102,898.0
740,44.73102,901.0
745,44.73102,901.0
750,44.73102,901.0
755,44.73102,902.0
760,44.73102,908.0
765,44.73102,908.0
770,44.73102,907.0
775,44.73102,908.0
780,52.1078,908.0
785,52.1078,909.0
790,52.1078,909.0
795,52.1078,909.0
