time,price,emissions
615,30.06056,1035.0
620,30.06056,1034.0
625,30.06056,1035.0
630,30.06056,1034.0
635,30.06056,1034.0
640,30.06056,1035.0
645,30.06056,1035.0
650,30.06056,1035.0
655,30.06056,1035.0
660,30.93576,1023.0
665,30.93576,1032.0
670,30.93576,1040.0
675,30.93576,1041.0
680,30.93576,1042.0
685,30.93576,1043.0
690,30.93576,1041.0
695,30.93576,1046.0
700,30.93576,1047.0
705,30.93576,1046.0
710,30.93576,1050.0
715,30.93576,1053.0
720,38.08717,1046.0
725,38.08717,1047.0
730,38.08717,1055.0
735,38.08717,1056.0
740,38.08717,1055.0
745,38.08717,1056.0
750,38.08717,1057.0
755,38.08717,1059.0
760,38.08717,1064.0
765,38.08717,1060.0
770,38.08717,1062.0
775,38.08717,1058.0
780,32.57893,1023.0
785,32.57893,1020.0
790,32.57893,1013.0
795,32.57893,1011.0
800,32.57893,1010.0
805,32.57893,1017.0
810,32.57893,1020.0
815,32.57893,1015.0
820,32.57893,1018.0
825,32.57893,1017.0
830,32.57893,1008.0
835,32.57893,1006.0
840,10.13155,709.0
845,10.13155,1000.0
850,10.13155,1002.0
855,10.13155,310.0
860,10.13155,310.0
865,10.13155,329.0
870,10.13155,563.0
875,10.13155,357.0
880,10.13155,357.0
885,10.13155,213.0
890,10.13155,214.0
895,10.13155,178.0
900,0.11461,179.0
905,0.11461,142.0
910,0.11461,167.0
915,0.11461,246.0
920,0.11461,244.0
925,0.11461,267.0
930,0.11461,294.0
935,0.11461,242.0
940,0.11461,245.0
945,0.11461,987.0
950,0.11461,987.0
955,0.11461,987.0
960,-2.87254,970.0
965,-2.87254,976.0
970,-2.87254,978.0
975,-2.87254,968.0
980,-2.87254,970.0
985,-2.87254,983.0
990,-2.87254,984.0
995,-2.87254,408.0
1000,-2.87254,408.0
1005,-2.87254,262.0
1010,-2.87254,178.0
1015,-2.87254,178.0
1020,-5.52809,973.0
1025,-5.52809,967.0
1030,-5.52809,968.0
1035,-5.52809,373.0
1040,-5.52809,280.0
1045,-5.52809,293.0
1050,-5.52809,293.0
1055,-5.52809,291.0
1060,-5.52809,292.0
1065,-5.52809,293.0
1070,-5.52809,293.0
1075,-5.52809,294.0
1080,-6.79704,287.0
1085,-6.79704,282.0
1090,-6.79704,283.0
1095,-6.79704,282.0
1100,-6.79704,295.0
1105,-6.79704,295.0
1110,-6.79704,295.0
1115,-6.79704,295.0
1120,-6.79704,295.0
1125,-6.79704,296.0
1130,-6.79704,295.0
1135,-6.79704,296.0
1140,-4.81535,161.0
1145,-4.81535,193.0
1150,-4.81535,193.0
1155,-4.81535,285.0
1160,-4.81535,386.0
1165,-4.81535,386.0
1170,-4.81535,299.0
1175,-4.81535,299.0
1180,-4.81535,429.0
1185,-4.81535,1014.0
1190,-4.81535,1012.0
1195,-4.81535,384.0
1200,-5.86216,298.0
1205,-5.86216,182.0
1210,-5.86216,176.0
1215,-5.86216,145.0
1220,-5.86216,173.0
1225,-5.86216,141.0
1230,-5.86216,394.0
1235,-5.86216,182.0
1240,-5.86216,140.0
1245,-5.86216,183.0
1250,-5.86216,183.0
1255,-5.86216,182.0
1260,-6.74562,184.0
1265,-6.74562,140.0
1270,-6.74562,141.0
1275,-6.74562,184.0
1280,-6.74562,168.0
1285,-6.74562,184.0
1290,-6.74562,301.0
1295,-6.74562,432.0
1300,-6.74562,432.0
1305,-6.74562,432.0
1310,-6.74562,432.0
1315,-6.74562,432.0
1320,-6.57671,1020.0
1325,-6.57671,1043.0
1330,-6.57671,1038.0
1335,-6.57671,1040.0
1340,-6.57671,1040.0
1345,-6.57671,1040.0
1350,-6.57671,1040.0
1355,-6.57671,1041.0
1360,-6.57671,1041.0
1365,-6.57671,1038.0
1370,-6.57671,1036.0
1375,-6.57671,1033.0
1380,-6.08351,171.0
1385,-6.08351,175.0
1390,-6.08351,176.0
1395,-6.08351,176.0
1400,-6.08351,176.0
1405,-6.08351,176.0
1410,-6.08351,399.0
1415,-6.08351,388.0
1420,-6.08351,372.0
1425,-6.08351,235.0
1430,-6.08351,237.0
1435,-6.08351,315.0
