time,price,emissions
0,4.56232,97.0
5,4.56232,96.0
10,4.56232,95.0
15,4.56232,95.0
20,4.56232,97.0
25,4.56232,96.0
30,4.56232,97.0
35,4.56232,97.0
40,4.56232,98.0
45,4.56232,273.0
50,4.56232,273.0
55,4.56232,273.0
60,31.45354,378.0
65,31.45354,378.0
70,31.45354,379.0
75,31.45354,1015.0
80,31.45354,1013.0
85,31.45354,1010.0
90,31.45354,1004.0
95,31.45354,996.0
100,31.45354,991.0
105,31.45354,982.0
110,31.45354,975.0
115,31.45354,977.0
120,42.57193,994.0
125,42.57193,986.0
130,42.57193,982.0
135,42.57193,989.0
140,42.57193,986.0
145,42.57193,990.0
150,42.57193,990.0
155,42.57193,987.0
160,42.57193,1002.0
165,42.57193,1000.0
170,42.57193,1000.0
175,42.57193,1000.0
180,43.16138,1001.0
185,43.16138,987.0
190,43.16138,974.0
195,43.16138,974.0
200,43.16138,974.0
205,43.16138,974.0
210,43.16138,986.0
215,43.16138,974.0
220,43.16138,977.0
225,43.16138,977.0
230,43.16138,977.0
235,43.16138,978.0
240,41.6038,976.0
245,41.6038,973.0
250,41.6038,973.0
255,41.6038,973.0
260,41.6038,973.0
265,41.6038,979.0
270,41.6038,978.0
275,41.6038,979.0
280,41.6038,979.0
285,41.6038,979.0
290,41.6038,983.0
295,41.6038,983.0
300,33.3205,985.0
305,33.3205,980.0
310,33.3205,984.0
315,33.3205,986.0
320,33.3205,989.0
325,33.3205,996.0
330,33.3205,997.0
335,33.3205,996.0
340,33.3205,995.0
345,33.3205,1003.0
350,33.3205,1003.0
355,33.3205,1000.0
360,32.23339,1003.0
365,32.23339,1009.0
370,32.23339,1012.0
375,32.23339,1007.0
380,32.23339,1008.0
385,32.23339,1011.0
390,32.23339,1007.0
395,32.23339,1004.0
400,32.23339,1010.0
405,32.23339,1006.0
410,32.23339,1008.0
415,32.23339,1008.0
420,32.13022,1010.0
425,32.13022,1005.0
430,32.13022,1002.0
435,32.13022,999.0
440,32.13022,998.0
445,32.13022,997.0
450,32.13022,998.0
455,32.13022,995.0
460,32.13022,998.0
465,32.13022,1000.0
470,32.13022,1008.0
475,32.13022,1006.0
480,31.09693,994.0
485,31.09693,997.0
490,31.09693,996.0
495,31.09693,988.0
500,31.09693,988.0
505,31.09693,1003.0
510,31.09693,1006.0
515,31.09693,1011.0
520,31.09693,1012.0
525,31.09693,1012.0
530,31.09693,1014.0
535,31.09693,1014.0
540,30.52329,1013.0
545,30.52329,1007.0
550,30.52329,1006.0
555,30.52329,1004.0
560,30.52329,1004.0
565,30.52329,1006.0
570,30.52329,1005.0
575,30.52329,1006.0
580,30.52329,1008.0
585,30.52329,1008.0
590,30.52329,1009.0
595,30.52329,1009.0
600,30.37447,1004.0
605,30.37447,1010.0
610,30.37447,1005.0
615,30.37447,1004.0
620,30.37447,1004.0
625,30.37447,1003.0
630,30.37447,1003.0
635,30.37447,1004.0
640,30.37447,1005.0
645,30.37447,1004.0
650,30.37447,1005.0
655,30.37447,1004.0
660,32.16428,980.0
665,32.16428,991.0
670,32.16428,993.0
675,32.16428,996.0
680,32.16428,997.0
685,32.16428,996.0
690,32.16428,995.0
695,32.16428,995.0
700,32.16428,995.0
705,32.16428,997.0
710,32.16428,997.0
715,32.16428,995.0
720,34.19104,998.0
725,34.19104,1006.0
730,34.19104,1008.0
735,34.19104,998.0
740,34.19104,979.0
745,34.19104,983.0
750,34.19104,981.0
755,34.19104,981.0
760,34.19104,985.0
765,34.19104,987.0
770,34.19104,991.0
775,34.19104,995.0
780,25.96011,990.0
785,25.96011,988.0
790,25.96011,994.0
795,25.96011,998.0
800,25.96011,1006.0
805,25.96011,1023.0
810,25.96011,1013.0
815,25.96011,1015.0
820,25.96011,1019.0
825,25.96011,1022.0
830,25.96011,763.0
835,25.96011,1019.0
840,-5.3617,416.0
845,-5.3617,410.0
850,-5.3617,322.0
855,-5.3617,198.0
860,-5.3617,104.0
865,-5.3617,102.0
870,-5.3617,102.0
875,-5.3617,100.0
880,-5.3617,98.0
885,-5.3617,97.0
890,-5.3617,97.0
895,-5.3617,97.0
900,-11.56187,95.0
905,-11.56187,112.0
910,-11.56187,96.0
915,-11.56187,97.0
920,-11.56187,97.0
925,-11.56187,97.0
930,-11.56187,96.0
935,-11.56187,96.0
940,-11.56187,95.0
945,-11.56187,95.0
950,-11.56187,95.0
955,-11.56187,95.0
960,-14.40172,96.0
965,-14.40172,97.0
970,-14.40172,96.0
975,-14.40172,97.0
980,-14.40172,96.0
985,-14.40172,96.0
990,-14.40172,96.0
995,-14.40172,96.0
1000,-14.40172,96.0
1005,-14.40172,96.0
1010,-14.40172,96.0
1015,-14.40172,96.0
1020,-12.93744,94.0
1025,-12.93744,95.0
1030,-12.93744,95.0
1035,-12.93744,94.0
1040,-12.93744,95.0
1045,-12.93744,94.0
1050,-12.93744,95.0
1055,-12.93744,95.0
1060,-12.93744,94.0
1065,-12.93744,94.0
1070,-12.93744,94.0
1075,-12.93744,95.0
1080,-14.0676,94.0
1085,-14.0676,98.0
1090,-14.0676,97.0
1095,-14.0676,98.0
1100,-14.0676,97.0
1105,-14.0676,97.0
1110,-14.0676,97.0
1115,-14.0676,97.0
1120,-14.0676,97.0
1125,-14.0676,97.0
