time,price,emissions
0,38.00778,953.0
5,38.00778,953.0
10,38.00778,951.0
15,38.00778,953.0
20,38.00778,954.0
25,38.00778,961.0
30,38.00778,954.0
35,38.00778,954.0
40,38.00778,958.0
45,38.00778,958.0
50,38.00778,958.0
55,38.00778,965.0
60,50.35255,965.0
65,50.35255,958.0
70,50.35255,958.0
75,50.35255,961.0
80,50.35255,952.0
85,50.35255,951.0
90,50.35255,961.0
95,50.35255,954.0
100,50.35255,954.0
105,50.35255,954.0
110,50.35255,957.0
115,50.35255,958.0
120,58.52707,956.0
125,58.52707,949.0
130,58.52707,949.0
135,58.52707,956.0
140,58.52707,956.0
145,58.52707,956.0
150,58.52707,948.0
155,58.52707,949.0
160,58.52707,948.0
165,58.52707,948.0
170,58.52707,952.0
175,58.52707,949.0
180,51.39179,949.0
185,51.39179,928.0
190,51.39179,928.0
195,51.39179,928.0
200,51.39179,928.0
205,51.39179,928.0
210,51.39179,928.0
215,51.39179,928.0
220,51.39179,933.0
225,51.39179,912.0
230,51.39179,914.0
235,51.39179,914.0
240,46.53695,914.0
245,46.53695,916.0
250,46.53695,924.0
255,46.53695,924.0
260,46.53695,924.0
265,46.53695,924.0
270,46.53695,924.0
275,46.53695,924.0
280,46.53695,924.0
285,46.53695,924.0
290,46.53695,916.0
295,46.53695,916.0
300,45.43633,915.0
305,45.43633,916.0
310,45.43633,916.0
315,45.43633,916.0
320,45.43633,915.0
325,45.43633,894.0
330,45.43633,897.0
335,45.43633,896.0
340,45.43633,895.0
345,45.43633,892.0
350,45.43633,876.0
355,45.43633,884.0
360,40.75529,883.0
365,40.75529,881.0
370,40.75529,915.0
375,40.75529,928.0
380,40.75529,928.0
385,40.75529,922.0
390,40.75529,922.0
395,40.75529,922.0
400,40.75529,922.0
405,40.75529,919.0
410,40.75529,923.0
415,40.75529,918.0
420,35.33551,917.0
425,35.33551,939.0
430,35.33551,927.0
435,35.33551,925.0
440,35.33551,925.0
445,35.33551,927.0
450,35.33551,925.0
455,35.33551,928.0
460,35.33551,927.0
465,35.33551,927.0
470,35.33551,927.0
475,35.33551,927.0
480,33.86234,924.0
485,33.86234,919.0
490,33.86234,922.0
495,33.86234,921.0
500,33.86234,921.0
505,33.86234,921.0
510,33.86234,923.0
515,33.86234,921.0
520,33.86234,921.0
525,33.86234,922.0
530,33.86234,923.0
535,33.86234,923.0
540,33.56826,923.0
545,33.56826,926.0
550,33.56826,914.0
555,33.56826,915.0
560,33.56826,914.0
565,33.56826,914.0
570,33.56826,915.0
575,33.56826,915.0
580,33.56826,915.0
585,33.56826,915.0
590,33.56826,916.0
595,33.56826,916.0
600,33.23212,914.0
605,33.23212,927.0
610,33.23212,928.0
615,33.23212,929.0
620,33.23212,928.0
625,33.23212,928.0
630,33.23212,928.0
635,33.23212,928.0
640,33.23212,928.0
645,33.23212,928.0
650,33.23212,928.0
655,33.23212,928.0
660,34.20798,931.0
665,34.20798,946.0
670,34.20798,937.0
675,34.20798,937.0
680,34.20798,937.0
685,34.20798,937.0
690,34.20798,937.0
695,34.20798,937.0
700,34.20798,937.0
705,34.20798,937.0
710,34.20798,937.0
715,34.20798,937.0
720,38.49433,935.0
725,38.49433,958.0
730,38.49433,956.0
735,38.49433,959.0
740,38.49433,951.0
745,38.49433,949.0
750,38.49433,948.0
755,38.49433,949.0
760,38.49433,949.0
765,38.49433,964.0
770,38.49433,973.0
775,38.49433,976.0
780,38.66368,984.0
785,38.66368,989.0
790,38.66368,990.0
795,38.66368,990.0
800,38.66368,992.0
805,38.66368,991.0
810,38.66368,992.0
815,38.66368,992.0
820,38.66368,993.0
825,38.66368,990.0
830,38.66368,989.0
835,38.66368,991.0
840,32.91861,989.0
845,32.91861,993.0
850,32.91861,994.0
855,32.91861,994.0
860,32.91861,989.0
865,32.91861,987.0
870,32.91861,985.0
875,32.91861,984.0
880,32.91861,982.0
885,32.91861,982.0
890,32.91861,982.0
895,32.91861,985.0
900,17.76975,983.0
905,17.76975,972.0
910,17.76975,968.0
915,17.76975,970.0
920,17.76975,954.0
925,17.76975,953.0
930,17.76975,947.0
935,17.76975,947.0
940,17.76975,945.0
945,17.76975,947.0
950,17.76975,949.0
955,17.76975,948.0
960,11.45747,947.0
965,11.45747,963.0
970,11.45747,965.0
975,11.45747,966.0
980,11.45747,964.0
985,11.45747,965.0
990,11.45747,963.0
995,11.45747,964.0
1000,11.45747,963.0
1005,11.45747,177.0
1010,11.45747,177.0
1015,11.45747,952.0
1020,16.53731,966.0
1025,16.53731,950.0
1030,16.53731,951.0
1035,16.53731,951.0
1040,16.53731,936.0
1045,16.53731,936.0
1050,16.53731,936.0
1055,16.53731,936.0
1060,16.53731,936.0
1065,16.53731,936.0
1070,16.53731,936.0
1075,16.53731,936.0
1080,17.1327,950.0
1085,17.1327,950.0
1090,17.1327,946.0
1095,17.1327,951.0
1100,17.1327,954.0
1105,17.1327,951.0
1110,17.1327,946.0
1115,17.1327,946.0
1120,17.1327,946.0
1125,17.1327,946.0
1130,17.1327,946.0
1135,17.1327,959.0
1140,20.22254,964.0
1145,20.22254,961.0
1150,20.22254,962.0
1155,20.22254,961.0
1160,20.22254,961.0
1165,20.22254,960.0
1170,20.22254,959.0
1175,20.22254,957.0
1180,20.22254,958.0
1185,20.22254,958.0
1190,20.22254,958.0
1195,20.22254,955.0
1200,21.67632,955.0
1205,21.67632,953.0
1210,21.67632,958.0
1215,21.67632,958.0
1220,21.67632,960.0
1225,21.67632,960.0
1230,21.67632,960.0
1235,21.67632,959.0
1240,21.67632,959.0
1245,21.67632,963.0
1250,21.67632,962.0
1255,21.67632,962.0
1260,24.94472,962.0
1265,24.94472,967.0
1270,24.94472,954.0
1275,24.94472,960.0
1280,24.94472,980.0
1285,24.94472,973.0
1290,24.94472,973.0
1295,24.94472,973.0
1300,24.94472,966.0
1305,24.94472,965.0
1310,24.94472,965.0
1315,24.94472,965.0
1320,30.02176,968.0
1325,30.02176,980.0
