time,price,emissions
0,50.4734,986.0
5,50.4734,981.0
10,50.4734,979.0
15,50.4734,978.0
20,50.4734,980.0
25,50.4734,970.0
30,50.4734,980.0
35,50.4734,977.0
40,50.4734,967.0
45,50.4734,977.0
50,50.4734,972.0
55,50.4734,977.0
60,55.94521,986.0
65,55.94521,981.0
70,55.94521,978.0
75,55.94521,980.0
80,55.94521,980.0
85,55.94521,980.0
90,55.94521,979.0
95,55.94521,975.0
100,55.94521,982.0
105,55.94521,983.0
110,55.94521,983.0
115,55.94521,980.0
120,61.46947,987.0
125,61.46947,977.0
130,61.46947,972.0
135,61.46947,970.0
140,61.46947,961.0
145,61.46947,960.0
150,61.46947,959.0
155,61.46947,958.0
160,61.46947,967.0
165,61.46947,966.0
170,61.46947,967.0
175,61.46947,967.0
180,57.03781,963.0
185,57.03781,923.0
190,57.03781,921.0
195,57.03781,922.0
200,57.03781,920.0
205,57.03781,922.0
210,57.03781,922.0
215,57.03781,920.0
220,57.03781,930.0
225,57.03781,917.0
230,57.03781,902.0
235,57.03781,903.0
240,50.36539,916.0
245,50.36539,908.0
250,50.36539,907.0
255,50.36539,907.0
260,50.36539,904.0
265,50.36539,904.0
270,50.36539,908.0
275,50.36539,907.0
280,50.36539,908.0
285,50.36539,908.0
290,50.36539,908.0
295,50.36539,908.0
300,50.29598,906.0
305,50.29598,908.0
310,50.29598,909.0
315,50.29598,913.0
320,50.29598,912.0
325,50.29598,909.0
330,50.29598,909.0
335,50.29598,905.0
340,50.29598,905.0
345,50.29598,908.0
350,50.29598,908.0
355,50.29598,921.0
360,45.18871,926.0
365,45.18871,935.0
370,45.18871,925.0
375,45.18871,929.0
380,45.18871,914.0
385,45.18871,929.0
390,45.18871,910.0
395,45.18871,911.0
400,45.18871,919.0
405,45.18871,920.0
410,45.18871,920.0
415,45.18871,920.0
420,41.95413,917.0
425,41.95413,932.0
430,41.95413,929.0
435,41.95413,929.0
440,41.95413,938.0
445,41.95413,937.0
450,41.95413,938.0
455,41.95413,941.0
460,41.95413,948.0
465,41.95413,943.0
470,41.95413,941.0
475,41.95413,939.0
480,40.22696,938.0
485,40.22696,945.0
490,40.22696,943.0
495,40.22696,947.0
500,40.22696,948.0
505,40.22696,951.0
510,40.22696,944.0
515,40.22696,944.0
520,40.22696,945.0
525,40.22696,945.0
530,40.22696,957.0
535,40.22696,957.0
540,38.01042,955.0
545,38.01042,942.0
550,38.01042,930.0
555,38.01042,933.0
560,38.01042,931.0
565,38.01042,929.0
570,38.01042,926.0
575,38.01042,925.0
580,38.01042,920.0
585,38.01042,921.0
590,38.01042,926.0
595,38.01042,922.0
600,39.82992,923.0
605,39.82992,924.0
610,39.82992,923.0
615,39.82992,929.0
620,39.82992,928.0
625,39.82992,925.0
630,39.82992,922.0
635,39.82992,921.0
640,39.82992,921.0
645,39.82992,920.0
650,39.82992,920.0
655,39.82992,920.0
660,37.6058,934.0
665,37.6058,937.0
670,37.6058,941.0
675,37.6058,950.0
680,37.6058,951.0
685,37.6058,949.0
690,37.6058,945.0
695,37.6058,951.0
700,37.6058,953.0
705,37.6058,948.0
710,37.6058,947.0
715,37.6058,947.0
720,37.69256,940.0
725,37.69256,940.0
730,37.69256,940.0
735,37.69256,936.0
740,37.69256,943.0
745,37.69256,938.0
750,37.69256,939.0
755,37.69256,938.0
760,37.69256,944.0
765,37.69256,937.0
770,37.69256,937.0
775,37.69256,953.0
780,38.24814,956.0
785,38.24814,951.0
790,38.24814,952.0
795,38.24814,948.0
800,38.24814,954.0
805,38.24814,953.0
810,38.24814,947.0
815,38.24814,952.0
820,38.24814,949.0
825,38.24814,961.0
830,38.24814,963.0
835,38.24814,961.0
840,29.05888,959.0
845,29.05888,960.0
850,29.05888,958.0
855,29.05888,957.0
860,29.05888,957.0
865,29.05888,953.0
870,29.05888,964.0
875,29.05888,966.0
880,29.05888,969.0
885,29.05888,973.0
890,29.05888,977.0
895,29.05888,985.0
900,9.56062,968.0
905,9.56062,959.0
910,9.56062,172.0
915,9.56062,168.0
920,9.56062,174.0
925,9.56062,170.0
930,9.56062,128.0
935,9.56062,126.0
940,9.56062,114.0
945,9.56062,142.0
950,9.56062,113.0
955,9.56062,138.0
960,5.38293,167.0
965,5.38293,172.0
970,5.38293,172.0
975,5.38293,153.0
980,5.38293,200.0
985,5.38293,152.0
990,5.38293,982.0
995,5.38293,199.0
1000,5.38293,977.0
1005,5.38293,977.0
1010,5.38293,981.0
1015,5.38293,980.0
1020,7.274,991.0
1025,7.274,993.0
1030,7.274,994.0
1035,7.274,997.0
1040,7.274,200.0
1045,7.274,183.0
1050,7.274,152.0
1055,7.274,153.0
1060,7.274,152.0
1065,7.274,199.0
1070,7.274,151.0
1075,7.274,151.0
1080,5.91874,994.0
1085,5.91874,996.0
1090,5.91874,992.0
1095,5.91874,992.0
1100,5.91874,989.0
1105,5.91874,990.0
1110,5.91874,991.0
1115,5.91874,988.0
1120,5.91874,989.0
1125,5.91874,988.0
1130,5.91874,990.0
1135,5.91874,990.0
1140,7.40211,993.0
1145,7.40211,960.0
1150,7.40211,958.0
1155,7.40211,960.0
1160,7.40211,949.0
1165,7.40211,947.0
1170,7.40211,945.0
1175,7.40211,947.0
1180,7.40211,946.0
1185,7.40211,946.0
1190,7.40211,946.0
1195,7.40211,945.0
1200,8.49238,942.0
1205,8.49238,932.0
1210,8.49238,933.0
1215,8.49238,943.0
1220,8.49238,944.0
1225,8.49238,942.0
1230,8.49238,941.0
1235,8.49238,241.0
1240,8.49238,402.0
1245,8.49238,340.0
1250,8.49238,253.0
1255,8.49238,396.0
1260,12.21517,947.0
1265,12.21517,950.0
1270,12.21517,949.0
1275,12.21517,944.0
1280,12.21517,949.0
1285,12.21517,946.0
1290,12.21517,945.0
1295,12.21517,944.0
1300,12.21517,944.0
1305,12.21517,939.0
1310,12.21517,938.0
1315,12.21517,945.0
1320,20.83854,928.0
1325,20.83854,940.0
1330,20.83854,927.0
1335,20.83854,932.0
1340,20.83854,933.0
1345,20.83854,930.0
1350,20.83854,931.0
1355,20.83854,927.0
1360,20.83854,927.0
1365,20.83854,925.0
1370,20.83854,918.0
1375,20.83854,936.0
1380,27.40322,926.0
1385,27.40322,922.0
1390,27.40322,926.0
1395,27.40322,919.0
1400,27.40322,928.0
1405,27.40322,929.0
1410,27.40322,938.0
1415,27.40322,937.0
1420,27.40322,938.0
1425,27.40322,926.0
1430,27.40322,924.0
1435,27.40322,921.0
