time,price,emissions
660,35.90124,911.0
665,35.90124,921.0
670,35.90124,922.0
675,35.90124,921.0
680,35.90124,922.0
685,35.90124,922.0
690,35.90124,922.0
695,35.90124,922.0
700,35.90124,922.0
705,35.90124,922.0
710,35.90124,921.0
715,35.90124,928.0
720,39.05427,918.0
725,39.05427,925.0
730,39.05427,920.0
735,39.05427,920.0
740,39.05427,920.0
745,39.05427,920.0
750,39.05427,917.0
755,39.05427,918.0
760,39.05427,921.0
765,39.05427,920.0
770,39.05427,922.0
775,39.05427,922.0
780,46.00051,924.0
785,46.00051,929.0
790,46.00051,925.0
795,46.00051,925.0
800,46.00051,925.0
805,46.00051,925.0
810,46.00051,924.0
815,46.00051,918.0
820,46.00051,923.0
825,46.00051,924.0
830,46.00051,922.0
835,46.00051,927.0
840,48.29094,959.0
845,48.29094,984.0
850,48.29094,984.0
855,48.29094,983.0
860,48.29094,984.0
865,48.29094,984.0
870,48.29094,987.0
875,48.29094,988.0
880,48.29094,985.0
885,48.29094,984.0
890,48.29094,982.0
895,48.29094,997.0
900,45.32944,997.0
905,45.32944,999.0
910,45.32944,998.0
915,45.32944,990.0
920,45.32944,986.0
925,45.32944,1035.0
930,45.32944,1031.0
935,45.32944,1036.0
940,45.32944,1037.0
945,45.32944,1037.0
950,45.32944,1036.0
955,45.32944,1027.0
960,20.71234,1023.0
965,20.71234,983.0
970,20.71234,984.0
975,20.71234,990.0
980,20.71234,992.0
985,20.71234,997.0
990,20.71234,997.0
995,20.71234,996.0
1000,20.71234,995.0
1005,20.71234,997.0
1010,20.71234,997.0
1015,20.71234,998.0
1020,12.16304,996.0
1025,12.16304,995.0
1030,12.16304,994.0
1035,12.16304,993.0
1040,12.16304,990.0
1045,12.16304,990.0
1050,12.16304,991.0
1055,12.16304,996.0
1060,12.16304,990.0
1065,12.16304,993.0
1070,12.16304,995.0
1075,12.16304,990.0
1080,12.58644,990.0
1085,12.58644,990.0
1090,12.58644,996.0
1095,12.58644,995.0
1100,12.58644,992.0
1105,12.58644,987.0
1110,12.58644,994.0
1115,12.58644,991.0
1120,12.58644,994.0
1125,12.58644,992.0
1130,12.58644,991.0
1135,12.58644,987.0
1140,11.97516,991.0
1145,11.97516,992.0
1150,11.97516,994.0
1155,11.97516,981.0
1160,11.97516,993.0
1165,11.97516,992.0
1170,11.97516,983.0
1175,11.97516,984.0
1180,11.97516,984.0
1185,11.97516,983.0
1190,11.97516,983.0
1195,11.97516,983.0
1200,7.04319,994.0
1205,7.04319,985.0
1210,7.04319,987.0
1215,7.04319,989.0
1220,7.04319,989.0
1225,7.04319,989.0
1230,7.04319,990.0
1235,7.04319,989.0
1240,7.04319,989.0
1245,7.04319,990.0
1250,7.04319,98.0
1255,7.04319,98.0
1260,5.37204,93.0
1265,5.37204,93.0
1270,5.37204,93.0
1275,5.37204,93.0
1280,5.37204,98.0
1285,5.37204,98.0
1290,5.37204,98.0
1295,5.37204,92.0
1300,5.37204,92.0
1305,5.37204,98.0
1310,5.37204,98.0
1315,5.37204,97.0
1320,11.63471,96.0
1325,11.63471,96.0
1330,11.63471,96.0
1335,11.63471,96.0
1340,11.63471,96.0
1345,11.63471,95.0
1350,11.63471,96.0
1355,11.63471,96.0
1360,11.63471,96.0
1365,11.63471,95.0
1370,11.63471,95.0
1375,11.63471,95.0
1380,31.6311,98.0
1385,31.6311,1006.0
1390,31.6311,1008.0
1395,31.6311,1004.0
1400,31.6311,998.0
1405,31.6311,994.0
1410,31.6311,963.0
1415,31.6311,968.0
1420,31.6311,916.0
1425,31.6311,919.0
1430,31.6311,915.0
1435,31.6311,921.0
